0,101,125
1,97,103
2,98,113
3,91,79
4,97,95
5,97,85
6,97,62
7,48,64
8,97,45
9,97,35
10,97,-2
11,100,128
12,100,130
13,100,132
14,101,151
15,101,154
16,101,157
17,101,161
18,98,168
19,98,108
20,91,109
21,20,41
22,67,70
23,60,71
24,54,71
25,45,67
26,73,67
27,58,46
28,66,47
29,51,49
30,46,52
31,39,73
32,71,180
33,46,62
34,17,75
35,31,69
36,62,102
37,90,124
38,91,131
39,78,128
40,71,134
41,82,133
42,76,136
43,66,154
44,91,103
45,90,95
46,36,48
47,76,82
48,74,104
49,74,100
50,41,103
51,91,86
52,54,37
53,44,41
54,27,25
55,84,42
56,72,50
57,61,146
58,26,152
59,80,108
60,86,110
61,65,145
62,67,145
63,40,37
64,74,108
65,67,37
66,66,31
67,56,3
68,32,32
69,61,17
70,32,46
71,25,44
72,90,128
73,80,131
74,73,135
75,82,110
76,66,145
77,70,149
78,68,145
79,84,105
80,77,137
81,84,134
82,91,133
83,88,168
84,90,161
85,91,157
86,91,153
87,92,151
88,78,149
89,77,150
90,75,152
91,73,154
92,68,130
93,17,113
94,98,110
95,73,148
96,71,148
97,88,113
98,77,113
99,87,112
100,68,87
101,57,93
102,73,104
103,38,13
104,44,22
105,52,32
106,71,160
107,82,32
108,78,16
109,75,0
110,48,70
111,31,80
112,77,65
113,38,58
114,81,76
115,79,100
116,23,87
117,37,84
118,46,86
119,59,83
120,69,79
121,76,75
122,91,65
123,24,103
124,33,58
125,94,108
126,76,89
127,15,77
128,82,70
129,72,105
130,42,63
131,78,95
132,20,132
133,77,62
134,85,90
135,41,166
136,42,177
137,18,108
138,33,156
139,21,58
140,69,189
141,95,110
142,70,95
143,24,72
144,55,66
145,60,67
146,68,150
147,26,120
148,83,200
149,61,192
150,52,186
151,97,15
152,99,201
153,66,66
154,71,64
155,75,63
156,27,58
157,71,56
158,65,54
159,59,54
160,53,56
161,50,58
162,16,57
163,51,65
164,98,119
165,74,124
166,80,107
167,88,120
168,97,54
169,50,175
170,59,182
171,82,193
172,34,167
173,75,60
174,86,77
175,98,194
176,70,196
177,20,126
178,84,150
179,83,152
180,82,155
181,81,158
182,79,165
183,70,140
184,68,140
185,67,139
186,63,137
187,36,122
188,86,70
189,82,55
190,78,56
191,72,140
192,35,143
193,89,54
194,75,172
195,97,77
196,91,72
197,97,70
198,81,89
199,98,185
200,98,176
201,86,176
202,59,158
203,67,112
204,66,166
205,51,112
206,61,121
207,46,126
208,83,185
209,76,94
210,53,165
211,62,173
212,53,148
213,28,134
214,44,150
215,25,142
216,56,132
217,81,83
218,81,103
219,77,106
220,84,97
221,78,48
222,67,43
223,56,43
224,48,46
225,42,50
226,37,66
227,16,91
228,43,76
229,50,77
230,59,77
231,68,74
232,75,71
233,79,68
234,16,95
235,77,109
236,86,83
237,86,103
238,90,107
239,86,105
240,79,111
241,92,108
242,92,110
243,79,62
244,83,63
245,86,63
246,48,60
247,42,57
248,104,78
249,150,62
250,105,108
251,176,37
252,130,69
253,137,70
254,144,69
255,153,65
256,124,67
257,140,46
258,131,47
259,147,47
260,152,51
261,159,71
262,126,179
263,152,60
264,179,71
265,167,66
266,134,100
267,111,124
268,109,131
269,120,127
270,126,132
271,116,132
272,122,135
273,133,152
274,104,103
275,104,95
276,161,46
277,119,81
278,121,102
279,122,99
280,156,100
281,104,86
282,144,36
283,154,39
284,168,21
285,112,43
286,124,50
287,139,144
288,175,148
289,116,107
290,110,110
