0,97,133
1,101,111
2,99,117
3,95,86
4,102,104
5,101,94
6,100,69
7,45,61
8,101,51
9,101,41
10,102,2
11,97,136
12,97,138
13,97,139
14,97,139
15,97,141
16,97,144
17,97,148
18,96,161
19,101,115
20,92,114
21,16,31
22,65,68
23,58,68
24,51,68
25,42,63
26,71,66
27,56,49
28,64,50
29,49,50
30,44,52
31,35,68
32,66,174
33,43,59
34,12,64
35,27,62
36,58,100
37,86,131
38,87,137
39,75,132
40,68,132
41,77,136
42,70,135
43,57,143
44,95,111
45,94,104
46,35,47
47,76,83
48,74,106
49,73,102
50,34,97
51,94,94
52,54,42
53,43,43
54,25,19
55,85,51
56,71,53
57,50,135
58,12,135
59,79,111
60,85,113
61,57,132
62,59,133
63,40,38
64,73,108
65,68,45
66,68,39
67,58,3
68,31,27
69,63,19
70,30,43
71,22,37
72,86,134
73,76,134
74,69,133
75,80,112
76,58,133
77,63,136
78,60,133
79,84,110
80,71,136
81,78,137
82,87,138
83,85,160
84,87,147
85,87,143
86,87,140
87,87,138
88,72,136
89,71,137
90,69,138
91,68,140
92,61,125
93,6,96
94,100,116
95,66,135
96,65,135
97,88,116
98,74,112
99,87,115
100,67,86
101,54,90
102,71,104
103,38,9
104,44,21
105,53,36
106,64,150
107,85,42
108,81,19
109,78,1
110,45,66
111,27,72
112,75,65
113,36,55
114,82,79
115,80,105
116,18,79
117,32,78
118,41,82
119,55,81
120,66,78
121,73,75
122,93,70
123,17,94
124,30,53
125,96,115
126,76,90
127,8,62
128,79,72
129,70,104
130,39,59
131,79,99
132,8,115
133,75,62
134,87,96
135,30,155
136,29,164
137,9,96
138,19,144
139,17,50
140,65,183
141,96,116
142,68,95
143,20,62
144,53,64
145,59,64
146,62,136
147,16,110
148,79,194
149,54,183
150,42,175
151,102,20
152,95,195
153,65,64
154,70,63
155,74,63
156,25,51
157,69,56
158,63,54
159,57,54
160,51,55
161,47,57
162,11,45
163,48,63
164,99,122
165,70,122
166,80,110
167,87,122
168,100,60
169,41,166
170,52,174
171,79,188
172,19,152
173,73,60
174,88,82
175,96,190
176,66,189
177,9,113
178,79,137
179,78,139
180,77,141
181,77,144
182,73,156
183,64,134
184,63,133
185,62,132
186,54,130
187,26,114
188,87,74
189,82,58
190,77,58
191,66,134
192,23,133
193,89,60
194,69,165
195,101,85
196,94,79
197,101,77
198,81,93
199,96,181
200,96,171
201,83,170
202,50,148
203,63,110
204,59,157
205,44,108
206,54,116
207,36,120
208,80,180
209,76,96
210,44,155
211,55,165
212,44,138
213,16,123
214,33,141
215,12,129
216,46,125
217,82,86
218,82,109
219,76,109
220,87,104
221,77,53
222,66,48
223,56,47
224,47,47
225,40,50
226,34,61
227,10,80
228,39,71
229,47,74
230,57,74
231,66,72
232,73,70
233,78,69
234,7,79
235,76,110
236,88,89
237,89,110
238,92,113
239,88,111
240,77,112
241,94,114
242,94,115
243,78,63
244,82,65
245,84,67
246,44,58
247,40,55
248,107,86
249,145,65
250,107,114
251,170,37
252,126,69
253,132,70
254,139,70
255,148,67
256,122,68
257,138,53
258,131,53
259,145,54
260,149,57
261,153,72
262,123,174
263,148,63
264,172,69
265,161,67
266,135,101
267,108,132
268,107,137
269,117,133
270,123,133
271,115,137
272,121,136
273,131,143
274,107,111
275,109,104
276,158,52
277,120,84
278,124,107
279,124,102
280,156,100
281,108,94
282,143,46
283,152,48
284,166,25
285,115,52
286,125,55
287,137,135
288,161,138
289,118,111
290,112,113
291,131,135
292,129,135
293,156,44
294,123,109
295,131,47
296,133,42
297,142,7
298,162,33
299,138,23
300,162,49
301,167,43
302,108,135
303,116,135
304,122,135
305,116,112
306,130,135
307,126,137
308,128,135
309,115,110
310,119,137
311,113,138
312,106,139
313,106,160
314,107,147
315,107,144
316,106,141
317,106,139
318,119,137
319,120,138
320,122,140
321,123,142
322,131,125
323,168,101
324,123,136
325,125,137
326,109,116
327,121,112
328,110,115
329,127,87
330,139,92
331,124,105
332,157,15
333,152,26
334,146,41
335,125,150
336,117,43
337,121,21
338,124,3
339,144,70
340,159,77
341,119,66
342,155,59
343,116,80
344,120,105
345,169,83
346,154,82
347,145,84
348,133,83
349,125,79
350,118,76
351,107,71
352,169,98
353,160,59
354,104,115
355,121,91
356,171,67
357,114,73
