0,92,126
1,108,106
2,102,110
3,101,83
4,109,100
5,109,91
6,105,66
7,45,54
8,105,46
9,106,37
10,109,7
11,92,128
12,92,130
13,92,132
14,92,132
15,92,135
16,92,138
17,92,141
18,93,146
19,106,108
20,97,107
21,14,22
22,67,60
23,60,61
24,53,61
25,42,56
26,73,59
27,57,42
28,66,43
29,49,43
30,44,45
31,35,60
32,63,151
33,42,51
34,8,50
35,26,54
36,64,93
37,85,124
38,86,130
39,78,126
40,75,127
41,81,130
42,78,130
43,63,135
44,102,105
45,102,99
46,35,41
47,79,76
48,81,101
49,80,97
50,40,89
51,102,91
52,56,36
53,44,37
54,25,13
55,89,44
56,73,46
57,59,129
58,5,107
59,86,104
60,91,107
61,71,131
62,72,131
63,41,32
64,80,103
65,71,38
66,71,32
67,63,5
68,32,21
69,67,18
70,30,36
71,22,28
72,85,127
73,80,128
74,76,129
75,87,106
76,71,131
77,74,132
78,73,131
79,91,104
80,79,131
81,82,131
82,87,132
83,85,145
84,85,140
85,85,137
86,86,134
87,87,132
88,79,131
89,78,132
90,76,134
91,75,135
92,70,119
93,0,73
94,104,109
95,76,131
96,75,132
97,93,109
98,81,106
99,92,108
100,71,79
101,59,83
102,78,99
103,41,7
104,47,17
105,55,30
106,68,139
107,89,35
108,87,21
109,85,5
110,46,59
111,26,65
112,78,58
113,36,48
114,85,73
115,87,99
116,17,67
117,33,71
118,44,75
119,59,75
120,69,72
121,77,69
122,98,67
123,18,82
124,29,46
125,102,108
126,80,84
127,1,45
128,83,66
129,76,98
130,39,51
131,86,94
132,1,89
133,77,56
134,94,92
135,28,132
136,22,137
137,5,77
138,18,121
139,14,38
140,59,157
141,101,109
142,73,88
143,18,54
144,54,57
145,61,57
146,72,133
147,19,94
148,70,166
149,45,155
150,34,148
151,108,23
152,86,167
153,66,56
154,72,56
155,75,56
156,23,43
157,70,50
158,64,47
159,57,46
160,51,47
161,46,49
162,6,32
163,49,56
164,101,115
165,77,116
166,86,104
167,92,115
168,104,55
169,37,142
170,47,150
171,73,162
172,13,123
173,75,53
174,92,77
175,88,164
176,57,161
177,7,92
178,82,132
179,81,133
180,80,136
181,79,138
182,75,143
183,75,131
184,73,130
185,72,129
186,64,124
187,32,101
188,91,69
189,85,52
190,79,52
191,76,131
192,27,115
193,93,54
194,69,146
195,107,82
196,99,75
197,106,75
198,87,88
199,90,158
200,92,151
201,81,150
202,53,135
203,69,102
204,59,141
205,52,99
206,62,108
207,44,108
208,77,156
209,81,90
210,43,137
211,53,145
212,49,127
213,19,104
214,37,125
215,10,106
216,56,117
217,86,81
218,89,103
219,83,103
220,94,99
221,80,46
222,68,42
223,58,40
224,48,41
225,40,43
226,33,53
227,5,64
228,40,64
229,49,67
230,59,67
231,68,65
232,75,64
233,81,62
234,0,59
235,83,104
236,94,85
237,96,104
238,98,107
239,95,105
240,84,106
241,100,108
242,99,108
243,80,56
244,85,59
245,89,62
