0,100,127
1,99,107
2,99,114
3,93,81
4,100,99
5,100,89
6,100,64
7,44,59
8,100,48
9,100,39
10,101,0
11,100,130
12,100,132
13,100,134
14,100,145
15,100,148
16,100,153
17,100,158
18,98,165
19,99,111
20,91,110
21,15,32
22,65,64
23,58,65
24,51,65
25,40,62
26,71,62
27,55,47
28,63,48
29,47,49
30,42,51
31,33,66
32,65,175
33,40,58
34,10,64
35,24,61
36,58,98
37,89,126
38,90,132
39,78,129
40,71,133
41,81,133
42,75,135
43,61,148
44,92,106
45,92,99
46,32,46
47,75,79
48,73,103
49,72,99
50,35,96
51,92,89
52,52,39
53,41,42
54,23,19
55,85,45
56,69,49
57,55,140
58,13,138
59,78,107
60,85,110
61,64,140
62,66,140
63,36,37
64,72,106
65,67,40
66,66,34
67,55,3
68,29,28
69,60,18
70,27,42
71,21,38
72,89,129
73,79,131
74,73,134
75,80,109
76,65,140
77,69,143
78,68,140
79,83,106
80,77,136
81,83,134
82,91,134
83,86,164
84,88,157
85,89,152
86,90,147
87,91,144
88,77,142
89,76,144
90,73,146
91,71,149
92,64,126
93,7,99
94,99,112
95,73,141
96,71,142
97,88,113
98,75,110
99,86,111
100,67,83
101,54,88
102,71,102
103,36,9
104,42,21
105,50,33
106,67,154
107,84,35
108,79,17
109,76,0
110,44,64
111,25,71
112,75,61
113,33,54
114,81,75
115,78,101
116,16,78
117,31,76
118,41,79
119,55,78
120,66,75
121,73,72
122,92,65
123,16,94
124,27,52
125,95,110
126,75,87
127,7,64
128,80,69
129,70,102
130,37,58
131,78,95
132,8,118
133,74,58
134,85,91
135,30,156
136,29,166
137,8,96
138,20,145
139,15,50
140,63,183
141,96,112
142,68,92
143,17,61
144,52,61
145,59,60
146,67,144
147,16,109
148,77,195
149,52,184
150,41,177
151,101,18
152,95,197
153,64,60
154,70,59
155,73,58
156,21,50
157,68,55
158,62,54
159,56,54
160,49,55
161,45,57
162,10,46
163,47,60
164,99,119
165,72,121
166,79,106
167,87,119
168,100,56
169,41,167
170,51,175
171,78,189
172,20,154
173,72,57
174,86,77
175,96,191
176,63,190
177,9,114
178,83,143
179,82,146
180,80,149
181,79,154
182,75,160
183,70,137
184,68,137
185,66,136
186,59,132
187,28,113
188,87,70
189,81,54
190,76,54
191,72,138
192,25,133
193,89,55
194,70,167
195,100,80
196,92,73
197,100,72
198,80,89
199,97,182
200,97,173
201,83,172
202,53,151
203,63,108
204,60,160
205,46,106
206,56,116
207,39,119
208,80,181
209,75,93
210,45,157
211,55,166
212,47,141
213,18,123
214,36,142
215,13,130
216,50,126
217,81,82
218,80,104
219,75,106
220,84,99
221,76,49
222,65,45
223,54,45
224,45,46
225,38,49
226,32,59
227,8,80
228,38,69
229,46,71
230,56,71
231,66,69
232,73,67
233,78,65
234,7,81
235,75,107
236,86,84
237,86,105
238,90,109
239,86,106
240,77,109
241,92,110
242,93,111
243,77,59
244,82,61
245,84,63
246,42,57
247,38,54
248,106,81
249,153,67
250,107,111
251,182,39
252,132,70
253,139,71
254,147,72
255,156,70
256,126,69
257,143,53
258,135,53
259,150,55
260,155,58
261,163,74
262,127,176
263,156,66
264,186,71
265,172,71
266,139,100
267,111,125
268,110,132
269,122,128
270,129,132
271,119,133
272,125,134
273,136,149
274,106,107
275,107,99
276,166,53
277,123,81
278,125,104
279,126,100
280,162,100
281,107,90
282,147,43
283,158,47
284,175,25
285,114,47
286,128,55
287,142,142
288,180,144
289,119,109
290,113,111
291,137,140
292,134,139
293,162,43
294,126,107
295,132,43
296,133,37
297,145,6
298,169,34
299,140,21
300,170,51
301,177,45
302,111,129
303,121,131
304,127,133
305,117,110
306,136,139
307,132,143
308,133,139
309,115,107
310,123,135
311,117,134
312,109,133
313,109,165
314,111,157
315,111,152
316,110,147
317,109,144
318,123,142
319,125,144
320,127,146
321,129,149
322,134,127
323,187,106
324,128,141
325,130,142
326,110,113
327,123,111
328,111,112
329,131,85
330,143,91
331,127,103
332,163,14
333,157,26
334,149,38
335,129,155
336,116,38
337,121,19
338,125,2
339,153,72
340,171,79
341,122,67
342,163,62
343,117,76
344,120,102
345,180,84
346,166,83
347,156,84
348,142,82
349,131,79
350,123,75
351,107,66
352,180,99
353,169,62
354,103,111
355,123,88
356,187,71
357,117,72
358,128,104
359,159,67
360,121,97
361,185,124
362,123,65
363,114,92
364,163,160
365,162,170
366,187,103
367,173,150
368,181,57
369,129,185
370,103,112
371,129,94
372,179,73
373,145,68
374,139,67
375,134,144
376,179,115
377,113,196
378,138,186
379,149,179
380,133,67
381,128,66
382,125,65
383,175,61
384,129,61
385,135,60
386,141,60
387,147,62
388,151,64
389,186,53
390,149,68
391,127,122
392,119,108
393,111,120
394,152,170
395,141,177
396,114,190
397,171,159
398,125,63
399,112,78
400,127,191
401,185,120
402,117,143
403,118,146
404,120,149
405,121,154
406,120,161
407,130,137
408,132,136
409,134,135
410,140,134
411,168,118
412,112,70
413,116,59
414,121,60
415,128,137
416,169,137
417,109,58
418,124,168
419,107,74
420,118,90
421,111,172
422,143,153
423,134,110
424,134,161
425,151,110
426,141,118
427,158,123
428,113,182
429,123,94
430,149,160
431,139,168
432,150,143
433,177,129
434,159,145
435,181,136
436,147,128
437,117,83
438,118,106
439,123,107
440,114,100
441,122,53
442,133,49
443,144,49
444,153,52
445,160,56
446,165,69
447,187,87
448,159,76
449,151,77
450,141,76
451,132,74
452,124,72
453,119,69
454,187,88
455,123,109
456,112,85
457,112,106
458,108,110
459,112,107
460,121,110
461,106,110
462,105,112
463,120,65
464,116,65
465,113,66
466,154,65
467,159,62
468,52,57
469,59,57
470,52,51
471,45,57
472,52,63
473,143,64
474,150,64
475,143,58
476,136,63
477,143,69
