0,97,129
1,105,110
2,102,115
3,97,85
4,106,103
5,105,92
6,102,67
7,46,60
8,100,44
9,100,34
10,100,0
11,97,131
12,97,134
13,96,136
14,97,145
15,97,149
16,96,153
17,96,157
18,99,161
19,104,113
20,95,112
21,15,28
22,67,66
23,60,67
24,53,67
25,43,62
26,73,65
27,57,44
28,65,46
29,49,45
30,43,48
31,37,67
32,70,168
33,43,57
34,12,60
35,27,60
36,60,99
37,87,127
38,87,134
39,77,130
40,69,132
41,79,134
42,73,135
43,61,144
44,99,109
45,98,103
46,33,41
47,76,81
48,76,105
49,75,101
50,38,96
51,97,93
52,53,34
53,42,36
54,23,16
55,84,43
56,71,49
57,56,136
58,17,124
59,82,109
60,89,112
61,61,138
62,63,138
63,37,30
64,75,108
65,66,36
66,66,30
67,55,1
68,28,24
69,59,16
70,28,36
71,21,33
72,87,131
73,78,132
74,71,134
75,84,111
76,62,138
77,66,142
78,64,138
79,88,108
80,74,136
81,80,135
82,88,135
83,88,161
84,85,156
85,86,152
86,87,148
87,88,145
88,74,142
89,73,143
90,70,145
91,69,148
92,66,125
93,9,88
94,103,114
95,70,140
96,68,141
97,91,115
98,77,112
99,90,113
100,68,84
101,56,89
102,73,104
103,35,7
104,40,18
105,50,28
106,68,150
107,83,34
108,78,16
109,76,0
110,47,65
111,29,72
112,76,63
113,36,51
114,82,77
115,82,103
116,19,76
117,35,78
118,46,82
119,60,81
120,70,77
121,77,74
122,94,68
123,20,91
124,30,50
125,100,113
126,77,88
127,8,56
128,82,71
129,72,103
130,39,57
131,81,98
132,11,105
133,76,61
134,89,95
135,37,147
136,36,153
137,11,90
138,27,136
139,16,46
140,69,175
141,100,114
142,70,93
143,20,61
144,54,63
145,60,63
146,64,143
147,21,105
148,83,184
149,59,172
150,48,164
151,100,17
152,98,185
153,66,62
154,71,61
155,74,61
156,23,47
157,69,55
158,63,53
159,57,52
160,51,53
161,47,55
162,11,40
163,50,62
164,101,120
165,74,122
166,83,109
167,90,121
168,100,55
169,47,157
170,58,166
171,83,180
172,26,140
173,74,59
174,89,80
175,99,182
176,70,179
177,14,106
178,80,144
179,79,146
180,77,149
181,76,153
182,77,156
183,67,136
184,66,136
185,64,135
186,60,130
187,31,111
188,88,72
189,82,56
190,77,56
191,69,137
192,30,127
193,90,56
194,73,162
195,104,84
196,95,77
197,103,76
198,83,91
199,99,176
200,99,168
201,86,167
202,55,146
203,65,109
204,63,154
205,48,107
206,59,116
207,42,118
208,84,174
209,77,95
210,50,151
211,60,160
212,49,136
213,23,117
214,40,137
215,18,121
216,52,124
217,83,84
218,85,107
219,79,108
220,90,103
221,77,48
222,66,43
223,55,41
224,47,42
225,40,45
226,34,59
227,11,75
228,42,71
229,50,73
230,60,73
231,68,71
232,75,69
233,79,67
234,8,72
235,78,109
236,90,87
237,92,108
238,95,111
239,91,109
240,80,111
241,97,112
242,97,113
243,79,61
244,83,63
245,87,66
246,45,56
247,40,52
248,110,85
249,146,62
250,110,112
251,161,28
252,127,68
253,133,69
254,139,68
255,148,64
256,121,67
257,137,47
258,130,49
259,144,48
260,148,51
261,152,68
262,123,166
263,148,59
264,162,59
265,157,61
266,134,98
267,107,128
268,105,134
269,116,131
270,122,134
271,113,136
272,118,137
273,130,142
274,111,109
275,112,102
276,156,43
277,121,80
278,125,104
279,126,100
280,152,95
281,111,93
282,143,38
283,151,38
284,158,17
285,116,46
286,123,52
287,135,135
288,151,121
289,120,109
290,114,111
291,128,141
292,126,141
293,154,33
294,125,107
295,132,40
296,133,34
297,138,2
298,157,25
299,136,17
300,158,38
301,160,34
302,107,132
303,115,133
304,120,136
305,118,110
306,127,141
307,124,144
308,125,141
309,118,108
310,116,138
311,111,137
312,104,136
313,109,160
314,106,157
315,106,152
316,106,148
317,105,145
318,117,144
319,118,145
320,120,147
321,122,149
322,129,124
323,157,86
324,120,143
325,122,143
326,112,114
327,122,111
328,113,113
329,127,84
330,138,88
331,126,103
332,151,8
333,149,19
334,145,31
335,124,149
336,118,37
337,120,17
338,122,0
339,145,67
340,158,72
341,118,65
342,153,53
343,116,76
344,122,103
345,162,75
346,154,78
347,147,81
348,135,81
349,126,78
350,120,75
351,108,68
352,163,90
353,157,51
354,108,112
355,121,88
356,159,56
357,115,72
358,126,103
359,150,59
360,122,98
361,155,103
362,118,63
363,117,95
364,145,144
365,142,149
366,163,88
367,151,133
368,161,46
369,123,172
370,106,114
371,127,93
372,161,61
373,139,64
374,134,65
375,126,145
376,161,103
377,111,183
378,128,169
379,134,160
380,128,64
381,123,63
382,119,63
383,160,48
384,124,57
385,130,55
386,136,54
387,142,55
388,145,57
389,161,41
390,143,63
391,124,121
392,120,108
393,112,120
394,138,154
395,131,163
396,112,179
397,147,137
398,120,61
399,113,80
400,121,177
401,161,103
402,111,145
403,113,147
404,114,150
405,115,154
406,118,155
407,123,139
408,124,138
409,126,137
410,133,129
411,155,109
412,112,72
413,114,58
414,118,58
415,121,139
416,152,125
417,109,58
418,120,160
419,109,77
420,119,91
421,110,166
422,134,144
423,130,108
424,128,152
425,144,106
426,135,114
427,147,116
428,112,173
429,122,94
430,138,148
431,130,157
432,140,135
433,158,115
434,146,134
435,157,118
436,139,123
437,117,84
438,120,106
439,123,107
440,118,102
441,120,51
442,131,46
443,140,44
444,147,45
445,152,47
446,153,60
447,163,74
448,149,71
449,143,74
450,134,74
451,126,73
452,120,71
453,116,69
454,158,71
455,123,109
456,114,87
457,116,108
458,111,111
459,115,108
460,121,111
461,110,112
462,109,113
463,116,63
464,113,65
465,112,67
466,147,58
467,151,54
468,55,57
469,62,57
470,55,50
471,48,57
472,55,63
473,133,59
474,140,59
475,133,53
476,126,59
477,133,65
