0,97,131
1,90,110
2,94,117
3,86,83
4,90,102
5,91,91
6,95,65
7,51,60
8,96,45
9,96,34
10,98,-5
11,97,135
12,97,138
13,98,140
14,98,140
15,98,143
16,98,147
17,98,151
18,99,163
19,91,114
20,86,113
21,32,32
22,69,67
23,62,67
24,56,67
25,48,63
26,75,65
27,59,45
28,67,46
29,52,46
30,48,49
31,43,68
32,74,176
33,49,58
34,29,66
35,37,62
36,60,101
37,86,130
38,88,137
39,78,131
40,73,133
41,82,136
42,77,136
43,65,145
44,84,110
45,83,102
46,39,42
47,76,81
48,71,106
49,71,101
50,40,99
51,84,92
52,53,33
53,44,36
54,36,18
55,82,40
56,73,49
57,59,137
58,41,138
59,76,110
60,82,113
61,67,135
62,69,136
63,41,31
64,71,109
65,65,34
66,64,27
67,58,0
68,38,26
69,61,14
70,36,39
71,33,37
72,87,134
73,80,134
74,75,134
75,78,112
76,68,136
77,71,138
78,70,136
79,78,109
80,78,137
81,83,138
82,90,139
83,89,162
84,88,150
85,88,146
86,89,142
87,90,139
88,78,137
89,77,139
90,75,141
91,74,143
92,64,127
93,35,100
94,92,115
95,75,137
96,73,137
97,84,116
98,74,113
99,83,115
100,69,86
101,57,90
102,70,104
103,44,7
104,46,18
105,51,27
106,71,152
107,80,29
108,77,14
109,75,-4
110,51,65
111,36,73
112,78,63
113,42,53
114,81,77
115,74,104
116,30,80
117,39,79
118,47,82
119,59,81
120,69,78
121,76,75
122,89,67
123,29,96
124,38,51
125,88,114
126,75,89
127,32,65
128,81,71
129,70,104
130,46,58
131,74,98
132,37,119
133,78,61
134,79,94
135,48,156
136,53,165
137,29,99
138,40,146
139,31,50
140,74,184
141,89,115
142,69,94
143,32,63
144,57,62
145,62,62
146,70,139
147,30,112
148,88,195
149,70,183
150,63,175
151,96,13
152,102,197
153,68,62
154,73,61
155,77,61
156,34,50
157,72,55
158,66,53
159,61,53
160,55,54
161,52,56
162,30,47
163,53,61
164,94,122
165,71,123
166,76,110
167,84,122
168,96,55
169,58,166
170,66,175
171,86,190
172,47,154
173,76,59
174,83,79
175,100,192
176,78,190
177,31,116
178,83,138
179,82,141
180,81,144
181,80,148
182,79,158
183,73,136
184,71,135
185,70,134
186,60,131
187,36,116
188,85,71
189,83,55
190,79,56
191,75,137
192,38,135
193,88,54
194,76,167
195,92,82
196,87,75
197,93,74
198,78,91
199,99,184
200,99,173
201,87,172
202,61,150
203,65,110
204,68,159
205,49,109
206,58,118
207,44,121
208,85,182
209,74,95
210,57,157
211,66,166
212,54,140
213,33,125
214,47,142
215,34,132
216,53,126
217,80,84
218,76,108
219,73,109
220,78,103
221,77,47
222,66,41
223,56,41
224,49,43
225,44,46
226,42,60
227,28,82
228,46,71
229,52,73
230,61,73
231,69,72
232,76,70
233,80,67
234,34,82
235,73,110
236,82,87
237,80,108
238,85,112
239,81,110
240,75,112
241,86,113
242,87,115
243,81,61
244,84,63
245,85,65
246,50,57
247,45,53
248,99,83
249,151,61
250,100,113
251,192,28
252,130,67
253,137,67
254,145,67
255,155,63
256,124,66
257,140,45
258,131,46
259,148,46
260,154,50
261,164,68
262,130,177
263,154,59
264,196,63
265,175,62
266,138,100
267,108,130
268,108,137
269,121,132
270,130,133
271,118,137
272,127,136
273,141,146
274,97,110
275,97,102
276,166,43
277,121,81
278,120,105
279,121,101
280,165,98
281,98,92
282,143,34
283,156,37
284,181,14
285,110,41
286,124,49
287,148,137
288,195,139
289,114,110
290,107,113
291,141,135
292,139,136
293,161,32
294,121,108
295,128,35
296,129,29
297,144,-3
298,172,23
299,137,12
300,173,40
301,183,34
302,108,134
303,120,134
304,128,135
305,113,112
306,140,136
307,135,138
308,138,136
309,108,109
310,126,138
311,117,138
312,108,139
313,110,163
314,110,151
315,109,146
316,109,142
317,108,139
318,126,138
319,127,139
320,129,141
321,130,143
322,134,126
323,203,99
324,132,137
325,133,137
326,105,116
327,120,113
328,106,114
329,130,85
330,144,89
331,123,104
332,166,3
333,158,15
334,146,28
335,132,153
336,111,31
337,117,12
338,122,-5
339,151,66
340,174,72
341,120,65
342,163,53
343,115,76
344,113,103
345,186,78
346,167,78
347,155,81
348,139,80
349,129,77
350,121,74
351,102,66
352,186,95
353,171,52
354,95,114
355,120,89
356,203,62
357,114,71
358,125,104
359,159,59
360,114,98
361,201,119
362,121,62
363,106,94
364,171,159
365,172,168
366,197,98
367,183,148
368,190,47
369,132,186
370,96,115
371,128,94
372,184,63
373,143,63
374,137,63
375,137,139
376,187,111
377,117,197
378,144,187
379,156,179
380,131,63
381,126,63
382,122,62
383,179,50
384,126,56
385,132,53
386,138,53
387,145,54
388,149,56
389,199,43
390,147,62
391,124,123
392,113,109
393,106,122
394,157,169
395,145,178
396,117,191
397,184,156
398,122,60
399,107,79
400,131,193
401,196,116
402,117,138
403,119,141
404,120,144
405,121,148
406,122,159
407,134,136
408,135,135
409,136,134
410,143,131
411,175,115
412,108,71
413,114,55
414,119,56
415,132,137
416,178,135
417,105,55
418,127,168
419,101,75
420,113,91
421,113,172
422,147,151
423,133,110
424,138,161
425,153,109
426,142,117
427,162,121
428,115,183
429,119,95
430,154,159
431,142,169
432,154,140
433,186,125
434,165,143
435,192,133
436,151,126
437,113,84
438,110,107
439,117,108
440,105,102
441,118,47
442,130,42
443,141,41
444,151,43
445,158,47
446,165,60
447,197,80
448,158,71
449,150,73
450,139,73
451,130,72
452,122,70
453,117,68
454,203,80
455,118,110
456,106,86
457,103,108
458,100,112
459,104,110
460,117,112
461,98,113
462,98,115
463,118,62
464,113,63
465,110,65
466,152,58
467,158,54
468,61,57
469,68,57
470,62,51
471,55,57
472,61,64
473,132,58
474,141,57
475,132,50
476,124,58
477,132,65
