0,101,130
1,101,108
2,100,116
3,94,82
4,101,100
5,101,90
6,100,65
7,44,62
8,100,48
9,100,38
10,101,0
11,101,132
12,101,134
13,100,136
14,100,152
15,100,155
16,100,159
17,99,163
18,98,166
19,101,113
20,92,113
21,11,36
22,64,69
23,57,69
24,50,69
25,40,65
26,70,66
27,54,48
28,62,49
29,46,49
30,41,52
31,33,70
32,67,180
33,41,61
34,7,71
35,23,66
36,58,101
37,88,128
38,89,134
39,75,130
40,66,133
41,78,134
42,70,136
43,58,149
44,94,108
45,94,100
46,30,46
47,75,83
48,73,105
49,73,101
50,33,100
51,94,90
52,50,37
53,38,40
54,20,21
55,83,44
56,70,52
57,52,141
58,11,148
59,79,110
60,86,113
61,55,140
62,57,140
63,34,36
64,72,109
65,65,38
66,64,32
67,54,2
68,27,29
69,60,17
70,25,43
71,18,41
72,88,131
73,76,132
74,68,134
75,81,111
76,56,140
77,61,145
78,59,140
79,84,108
80,71,136
81,79,135
82,89,135
83,87,165
84,86,162
85,87,158
86,88,154
87,89,151
88,71,147
89,69,148
90,67,150
91,65,152
92,62,128
93,3,108
94,100,115
95,65,144
96,63,145
97,88,116
98,74,113
99,87,114
100,66,87
101,53,91
102,71,104
103,34,10
104,40,21
105,47,31
106,66,156
107,81,34
108,79,17
109,76,0
110,43,68
111,24,76
112,74,64
113,33,56
114,81,78
115,79,103
116,14,84
117,30,81
118,40,83
119,55,82
120,66,79
121,74,75
122,93,67
123,14,100
124,26,55
125,97,113
126,75,90
127,3,71
128,80,71
129,70,105
130,37,61
131,79,98
132,5,128
133,74,62
134,86,93
135,29,164
136,29,175
137,6,105
138,19,154
139,12,55
140,64,190
141,97,114
142,68,95
143,16,67
144,51,64
145,57,65
146,59,146
147,14,116
148,80,202
149,53,193
150,42,186
151,100,17
152,97,204
153,63,64
154,68,63
155,72,63
156,20,54
157,68,58
158,62,56
159,56,56
160,50,57
161,46,58
162,6,52
163,47,63
164,100,122
165,71,124
166,79,109
167,88,122
168,100,57
169,41,174
170,52,182
171,80,195
172,19,164
173,72,60
174,87,79
175,98,196
176,66,198
177,7,123
178,79,149
179,77,152
180,75,155
181,74,158
182,75,161
183,62,137
184,60,137
185,59,136
186,55,134
187,25,119
188,87,72
189,81,56
190,76,57
191,64,138
192,23,140
193,89,56
194,71,171
195,101,81
196,93,75
197,100,73
198,81,91
199,98,187
200,98,176
201,84,175
202,51,154
203,63,111
204,60,164
205,44,110
206,55,119
207,36,124
208,81,186
209,75,96
210,44,163
211,55,172
212,44,144
213,15,131
214,34,147
215,11,139
216,47,129
217,82,85
218,82,107
219,76,108
220,86,101
221,76,50
222,64,45
223,53,44
224,43,46
225,36,49
226,31,63
227,6,87
228,37,73
229,45,75
230,55,75
231,65,73
232,72,71
233,78,68
234,3,90
235,75,110
236,88,86
237,88,107
238,92,111
239,88,109
240,77,112
241,94,112
242,94,114
243,77,62
244,82,64
245,85,65
246,43,60
247,37,56
248,107,82
249,152,64
250,108,113
251,178,38
252,132,70
253,139,70
254,146,70
255,155,68
256,125,68
257,143,50
258,134,51
259,151,52
260,156,55
261,161,72
262,128,180
263,154,63
264,181,72
265,169,68
266,139,102
267,113,128
268,111,134
269,124,129
270,131,132
271,120,134
272,127,135
273,137,149
274,108,108
275,109,100
276,167,49
277,122,83
278,126,106
279,126,101
280,161,101
281,108,91
282,150,40
283,161,43
284,172,24
285,116,46
286,127,54
287,143,141
288,174,148
289,120,110
290,113,113
291,137,139
292,135,139
293,165,39
294,126,109
295,136,40
296,137,34
297,144,4
298,167,32
299,139,19
300,171,46
301,174,43
302,113,131
303,122,132
304,129,134
305,118,112
306,136,139
307,133,145
308,134,139
309,116,108
310,125,136
311,118,135
312,110,135
313,109,165
314,112,162
315,112,158
316,111,154
317,110,151
318,124,146
319,126,148
320,128,149
321,130,152
322,135,128
323,180,109
324,129,144
325,131,144
326,111,116
327,123,113
328,112,114
329,130,87
330,143,92
331,127,105
332,161,12
333,156,23
334,153,34
335,130,156
336,119,36
337,121,18
338,124,0
339,152,70
340,168,78
341,121,66
342,163,58
343,117,78
344,121,103
345,176,85
346,164,82
347,155,84
348,141,83
349,130,79
350,122,76
351,107,67
352,177,101
353,169,58
354,105,113
355,122,90
356,182,73
357,116,71
358,128,105
359,158,64
360,121,98
361,179,128
362,121,63
363,115,93
364,161,163
365,159,175
366,182,106
367,170,154
368,178,56
369,129,190
370,104,114
371,129,96
372,175,70
373,145,66
374,139,66
375,134,145
376,177,117
377,114,202
378,138,192
379,148,185
380,133,66
381,127,65
382,123,64
383,173,57
384,128,60
385,134,58
386,140,58
387,147,59
388,151,61
389,181,54
390,149,65
391,127,124
392,120,109
393,112,122
394,150,174
395,140,182
396,115,195
397,167,164
398,123,62
399,112,79
400,127,198
401,180,123
402,118,149
403,120,151
404,121,154
405,122,158
406,121,161
407,131,137
408,133,136
409,135,135
410,141,134
411,168,119
412,112,72
413,116,57
414,120,59
415,130,137
416,169,140
417,109,57
418,124,170
419,107,75
420,118,91
421,112,175
422,143,154
423,134,111
424,134,163
425,151,111
426,141,119
427,158,124
428,114,186
429,123,96
430,149,162
431,138,172
432,150,144
433,175,131
434,159,147
435,177,140
436,148,129
437,117,85
438,119,107
439,123,108
440,115,101
441,122,51
442,135,47
443,146,46
444,155,48
445,161,52
446,163,66
447,182,89
448,157,75
449,150,76
450,140,76
451,131,74
452,123,72
453,118,69
454,181,91
455,123,110
456,113,86
457,113,107
458,109,111
459,113,109
460,121,112
461,107,112
462,106,114
463,118,63
464,114,65
465,112,66
466,153,62
467,159,58
468,57,60
469,64,59
470,56,53
471,49,60
472,57,66
473,138,61
474,146,61
475,138,55
476,130,61
477,138,67
